Station,Year,Month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Hatiya,1982,6,0,0,5,20,3,5,4,0,46,12,37,5,32,28,3,7,21,37,105,36,104,28,20,1,5,13,0,4,0,0,
Hatiya,1982,7,40,33,0,0,0,0,0,0,0,16,22,77,17,12,0,22,0,0,0,7,43,25,61,15,35,47,28,26,0,39,39
Hatiya,1982,8,0,153,114,2,28,0,7,46,80,7,13,3,0,8,5,10,0,5,24,9,20,4,18,60,60,2,6,3,9,48,10
Hatiya,1982,9,0,4,0,21,2,0,26,0,47,3,13,7,4,16,23,9,1,0,0,0,0,0,0,0,0,0,46,13,55,4,
Hatiya,1982,10,0,0,0,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hatiya,1982,11,0,0,0,0,0,0,0,0,0,0,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Hatiya,1982,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Ishurdi,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ishurdi,1982,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Ishurdi,1982,3,0,15,15,0,0,7,17,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,10,0,0,0,0,0
Ishurdi,1982,4,0,0,0,0,0,15,13,0,0,0,0,0,0,7,0,0,0,0,14,0,30,0,0,0,0,26,26,0,0,2,
Ishurdi,1982,5,0,0,0,0,0,0,0,0,0,20,3,0,0,0,13,0,0,0,0,0,0,0,55,0,0,0,0,0,53,0,0
Ishurdi,1982,6,0,0,0,4,0,0,0,0,15,0,75,0,0,11,0,0,0,0,35,0,0,21,0,0,15,0,39,0,0,12,
Ishurdi,1982,7,0,0,10,0,0,4,0,0,0,0,0,0,36,10,0,0,2,0,0,0,3,10,0,30,0,0,3,45,20,28,0
Ishurdi,1982,8,8,5,21,13,9,60,0,9,2,0,0,0,0,2,2,6,2,0,2,0,0,0,10,24,0,0,0,0,0,10,20
Ishurdi,1982,9,3,0,0,0,36,0,0,7,0,5,3,37,15,7,29,4,0,0,0,0,0,0,0,0,7,0,0,2,0,0,
Ishurdi,1982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,0,0,0,0,0,0,0
Ishurdi,1982,11,0,0,0,0,0,0,0,0,0,0,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ishurdi,1982,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Jessore,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessore,1982,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jessore,1982,3,0,0,0,0,0,0,31,0,0,0,0,0,12,0,0,0,0,2,2,0,0,0,0,0,1,3,1,0,0,0,0
Jessore,1982,4,0,0,0,0,0,0,9,2,0,0,0,0,0,44,0,0,0,0,25,23,0,0,0,0,0,15,21,60,0,25,
Jessore,1982,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,11,14,0,0,0,0,36,0,0,0,0,0,0,0,0
Jessore,1982,6,0,0,0,6,0,0,0,0,0,6,57,27,2,39,0,0,4,25,13,36,9,30,0,46,2,0,13,0,4,0,
Jessore,1982,7,20,0,0,0,0,0,0,0,0,0,11,16,3,9,0,0,0,0,0,3,8,0,22,32,0,0,0,15,21,11,0
Jessore,1982,8,7,15,29,0,0,14,0,8,21,6,3,1,1,4,0,2,0,0,12,1,3,2,16,9,0,1,2,0,21,7,10
Jessore,1982,9,3,0,0,1,2,0,13,0,0,12,4,24,0,13,8,0,0,0,113,0,0,0,0,0,0,0,0,33,6,0,
Jessore,1982,10,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessore,1982,11,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jessore,1982,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Khepupara,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khepupara,1982,2,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Khepupara,1982,3,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khepupara,1982,4,0,0,0,0,0,0,7,3,0,0,0,0,0,4,0,13,43,0,15,16,0,0,0,1,0,0,0,4,0,0,
Khepupara,1982,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,43,0,0,0,0,0,0,0,0,0,6,10,0,15
Khepupara,1982,6,0,0,16,20,0,0,0,0,17,10,49,30,57,18,49,5,10,64,28,13,0,30,11,6,63,4,20,78,5,0,
Khepupara,1982,7,22,86,0,0,0,0,0,0,0,27,63,14,6,2,0,0,0,0,1,8,12,26,139,35,12,3,7,7,14,3,36
Khepupara,1982,8,57,85,51,8,66,134,7,33,46,15,0,4,6,6,8,2,2,0,5,8,10,4,106,203,20,0,0,5,5,19,0
Khepupara,1982,9,0,0,0,5,0,0,31,0,18,7,15,0,32,0,8,6,3,0,0,0,3,0,0,0,0,1,0,69,131,0,
Khepupara,1982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0
Khepupara,1982,11,0,0,0,0,0,0,0,3,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Khepupara,1982,12,***,***,***,***,***,***,***,*** *,**,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***
Khulna,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khulna,1982,2,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,
Khulna,1982,3,0,0,0,0,0,0,11,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Khulna,1982,4,0,0,0,0,0,0,4,2,0,0,0,0,0,15,0,5,0,0,28,37,13,0,0,0,0,1,1,28,0,1,
Khulna,1982,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,0,0,0,0,0,0,0,1,0
Khulna,1982,6,0,0,3,14,0,0,0,0,0,0,43,57,0,15,4,4,8,69,30,3,0,27,0,18,4,0,1,0,40,0,
Khulna,1982,7,0,0,0,0,0,0,0,0,0,2,3,5,10,11,1,0,0,0,0,5,29,2,28,0,0,0,0,19,9,1,4
Khulna,1982,8,1,75,131,16,0,12,0,11,3,6,8,1,1,11,1,0,2,4,0,4,18,19,24,2,5,1,2,0,7,21,0
Khulna,1982,9,31,0,0,0,31,2,12,2,31,7,15,13,14,1,8,53,4,16,0,0,0,0,0,0,0,0,0,10,10,8,
Khulna,1982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,2,0,0,0,0,0,0,0
Khulna,1982,11,0,0,0,0,0,0,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Khulna,1982,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
M.court,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.court,1982,2,0,0,0,0,0,0,0,0,7,0,0,0,0,23,0,0,0,0,14,0,10,0,0,0,0,0,0,0,,,
M.court,1982,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.court,1982,4,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,6,10,0,6,25,27,6,37,62,0,25,30,4,0,0,
M.court,1982,5,0,0,0,0,0,0,0,5,2,0,0,7,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22
M.court,1982,6,0,2,12,12,0,3,0,0,36,37,34,23,15,107,59,0,35,137,71,84,0,46,10,0,36,12,0,0,26,0,
M.court,1982,7,33,0,42,0,0,0,0,0,0,73,67,5,37,0,0,0,0,0,0,4,15,92,130,124,45,40,95,37,13,0,0
M.court,1982,8,35,138,54,25,99,5,17,87 1,48,10,35,0,0,33,27,0,5,3,34,16,39,0,25,44,11,11,0,0,55,57,20
M.court,1982,9,15,0,0,34,0,0,80,0,0,32,18,8,30,5,3,108,0,0,0,0,0,0,0,0,0,0,10,20,72,0,
M.court,1982,10,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,27,0,0,0,0,0,0,0
M.court,1982,11,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
M.court,1982,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
Madaripur,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madaripur,1982,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Madaripur,1982,3,0,0,0,0,0,5,19,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,18,0,2,0,0,0,0
Madaripur,1982,4,0,0,0,3,0,0,0,0,0,2,0,0,2,15,6,7,14,0,9,8,0,1,1,24,9,0,4,23,0,0,
Madaripur,1982,5,0,0,0,0,0,0,0,2,14,18,2,0,24,0,23,0,1,0,0,0,0,0,0,0,0,0,0,8,0,9,0
Madaripur,1982,6,0,0,2,14,0,2,0,0,2,6,39,74,4,8,0,0,3,52,46,2,0,7,0,0,75,0,12,39,67,3,
Madaripur,1982,7,2,15,0,0,0,0,0,0,0,0,3,6,4,3,4,0,0,0,0,1,8,21,36,0,0,0,78,12,0,18,29
Madaripur,1982,8,6,29,134,24,0,1,2,17,22,3,5,1,20,4,4,4,0,2,14,12,3,11,11,24,10,0,0,0,0,11,0
Madaripur,1982,9,25,0,0,24,31,0,47,0,4,5,19,14,20,16,10,24,9,0,0,0,0,0,0,0,0,0,0,22,23,0,
Madaripur,1982,10,0,8,0,0,0,0,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0
Madaripur,1982,11,0,0,0,0,0,0,0,9,0,6,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Madaripur,1982,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mymensingh,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mymensingh,1982,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
Mymensingh,1982,3,0,5,7,0,0,9,22,0,0,0,0,0,0,0,0,0,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0
Mymensingh,1982,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,30,0,1,15,0,0,4,1,2,0,6,2,0,33,0,21,
Mymensingh,1982,5,0,87,0,0,0,0,0,12,0,0,0,9,11,0,99,0,42,0,0,0,0,0,0,0,0,0,0,0,0,16,0
Mymensingh,1982,6,0,0,8,23,5,0,0,0,20,144,1,8,0,2,34,9,0,6,107,35,1,54,10,29,27,74,33,10,45,4,
Mymensingh,1982,7,0,5,85,1,0,14,120,24,0,0,50,9,9,3,3,0,2,0,25,0,2,3,13,20,16,73,6,22,1,74,2
Mymensingh,1982,8,4,5,120,20,0,13,0,8,0,19,0,2,22,5,0,0,0,8,0,1,0,15,1,10,19,0,0,6,0,57,2
Mymensingh,1982,9,0,0,0,4,30,0,0,0,0,0,35,18,5,2,3,10,20,4,14,20,63,0,6,0,0,8,0,0,1,0,
Mymensingh,1982,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,1,0,0,0,0,0
Mymensingh,1982,11,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mymensingh,1982,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patuakhali,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patuakhali,1982,2,0,0,0,0,1,6,0,0,0,0,0,0,0,10,10,0,0,0,7,0,0,0,0,0,0,0,0,0,,,
Patuakhali,1982,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patuakhali,1982,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,22,0,0,13,0,0,23,0,32,28,13,15,0,0,
Patuakhali,1982,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,37
Patuakhali,1982,6,0,0,5,34,0,0,0,8,9,312,178,25,14,22,42,6,7,37,44,15,0,0,0,0,0,0,75,80,70,0,
Patuakhali,1982,7,0,0,0,0,0,0,0,0,0,11,35,26,8,10,2,0,15,0,0,31,80,0,74,74,31,0,26,25,2,0,103
Patuakhali,1982,8,0,98,102,24,21,28,0,75,85,0,0,0,0,32,0,63,2,0,56,2,0,0,236,15,18,0,0,0,7,28,0
Patuakhali,1982,9,0,0,0,0,93,2,47,0,57,35,34,2,8,0,125,88,0,35,0,0,0,0,0,0,0,0,25,110,216,0,
Patuakhali,1982,10,0,0,24,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
Patuakhali,1982,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Patuakhali,1982,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
Rajshahi,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajshahi,1982,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Rajshahi,1982,3,0,17,12,0,0,28,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0
Rajshahi,1982,4,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,32,0,48,0,0,0,0,1,35,0,0,0,
Rajshahi,1982,5,0,0,0,0,0,0,0,0,0,4,0,0,22,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0
Rajshahi,1982,6,0,0,0,2,0,0,0,0,7,25,8,1,34,1,0,0,0,29,22,0,11,61,33,7,0,0,19,0,0,0,
Rajshahi,1982,7,19,0,0,0,0,1,0,0,0,0,0,2,18,0,0,0,0,0,0,0,10,0,60,2,25,2,2,15,8,25,0
Rajshahi,1982,8,8,2,16,28,14,1,3,12,12,0,0,0,0,0,0,0,0,0,0,25,3,2,8,15,4,0,1,0,0,19,44
Rajshahi,1982,9,13,1,0,0,4,0,0,1,0,1,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,
Rajshahi,1982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0
Rajshahi,1982,11,0,0,0,0,0,0,0,0,0,10,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rajshahi,1982,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Rangamati,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rangamati,1982,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,18,0,0,0,0,0,0,0,0,,,
Rangamati,1982,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rangamati,1982,4,0,0,0,0,0,0,0,0,0,0,0,0,25,8,0,6,30,0,7,0,0,3,2,1,1,1,0,0,0,0,
Rangamati,1982,5,0,0,0,0,0,0,0,0,0,0,31,0,0,19,12,0,0,0,0,0,0,0,0,0,0,14,3,0,0,14,10
Rangamati,1982,6,0,1,12,0,12,0,0,0,62,2,6,20,21,31,10,20,8,12,5,36,22,6,2,5,7,5,3,0,0,0,
Rangamati,1982,7,5,14,2,3,0,0,3,0,0,0,5,0,10,4,14,16,6,7,17,40,0,0,7,8,10,20,3,0,0,15,20
Rangamati,1982,8,0,25,35,14,6,5,0,4,4,3,47,5,0,0,0,7,0,4,5,0,9,5,0,58,5,0,35,8,0,10,12
Rangamati,1982,9,0,0,71,48,0,0,0,0,18,0,0,0,0,0,80,23,0,9,0,0,0,0,0,0,0,0,0,0,25,25,
Rangamati,1982,10,0,0,0,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rangamati,1982,11,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rangamati,1982,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rangpur,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rangpur,1982,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Rangpur,1982,3,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rangpur,1982,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,9,0,25,0,4,0,4,0,6,5,6,0,2,0,0,
Rangpur,1982,5,0,0,0,0,0,0,0,0,0,0,0,6,43,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,32,6
Rangpur,1982,6,5,0,86,16,13,0,0,7,95,17,1,1,0,20,185,33,0,20,3,0,62,0,0,0,0,7,48,30,0,0,
Rangpur,1982,7,0,0,11,20,2,51,127,128,14,7,17,12,27,0,0,2,0,0,2,0,0,0,3,1,9,5,20,15,0,0,0
Rangpur,1982,8,0,10,178,58,4,0,0,0,0,0,7,0,0,0,0,0,0,4,5,0,2,0,24,25,1,2,7,0,0,0,20
Rangpur,1982,9,0,2,0,10,9,1,0,4,0,10,52,30,32,113,40,12,0,66,32,15,6,0,12,9,0,0,0,0,0,0,
Rangpur,1982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,10,0,0,0,0,0,0
Rangpur,1982,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rangpur,1982,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandwip,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandwip,1982,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,30,0,0,0,0,0,0,0,0,0,,,
Sandwip,1982,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandwip,1982,4,0,0,0,0,0,0,0,0,0,0,0,0,3,73,0,23,20,0,0,0,0,0,8,19,26,39,30,5,0,0,
Sandwip,1982,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17
Sandwip,1982,6,0,0,27,6,18,0,0,1,63,36,31,25,66,169,16,6,32,116,114,129,14,5,2,28,19,7,0,2,0,14,
Sandwip,1982,7,44,1,22,0,0,0,0,0,0,0,14,18,9,6,0,13,5,0,0,0,20,13,19,41,27,77,49,23,31,0,46
Sandwip,1982,8,0,203,196,62,3,23,12,64,82,14,18,0,0,36,7,0,0,35,38,4,4,1,31,119,16,4,2,0,33,106,42
Sandwip,1982,9,24,0,0,92,8,2,19,5,2,0,23,12,2,6,30,5,8,0,0,0,0,0,0,2,0,0,0,10,49,53,
Sandwip,1982,10,0,0,90,48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandwip,1982,11,0,0,0,0,0,0,0,0,0,0,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sandwip,1982,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Satkhira,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Satkhira,1982,2,0,0,0,0,20,0,0,0,0,0,0,0,16,0,0,0,1,12,8,0,0,0,3,0,0,0,0,0,,,
Satkhira,1982,3,0,0,0,0,0,0,7,0,0,0,1,0,11,0,0,0,0,2,7,0,0,0,0,0,0,0,3,0,0,0,0
Satkhira,1982,4,0,0,0,0,0,0,8,7,0,0,0,0,0,4,0,2,0,0,66,14,0,0,0,0,0,0,0,11,0,0,
Satkhira,1982,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,44,13,0,0,0,0,20,0,0,0,0,0,1,0,0
Satkhira,1982,6,0,0,12,14,0,0,0,0,0,1,34,31,0,21,0,1,6,10,55,1,0,0,0,0,17,0,0,4,0,0,
Satkhira,1982,7,8,8,0,0,0,0,0,0,0,0,0,49,12,1,2,0,0,0,0,10,5,5,39,30,0,0,0,1,22,14,0
Satkhira,1982,8,1,17,63,24,3,15,28,22,14,0,8,0,12,2,1,11,0,5,2,26,26,8,58,5,2,0,1,1,6,24,2
Satkhira,1982,9,23,8,0,0,2,8,40,0,12,7,6,16,7,5,54,0,0,0,0,0,0,0,0,0,0,0,0,32,3,7,
Satkhira,1982,10,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0
Satkhira,1982,11,0,0,0,0,0,0,0,0,0,1,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Satkhira,1982,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sitakunda,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitakunda,1982,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,,
Sitakunda,1982,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
Sitakunda,1982,4,70,0,0,0,0,0,0,0,0,0,0,5,8,32,0,15,19,0,0,0,3,0,16,13,10,5,5,4,0,0,
Sitakunda,1982,5,0,0,1,0,0,12,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20
Sitakunda,1982,6,0,0,25,0,0,0,0,0,33,44,18,80,146,52,16,0,18,82,258,88,20,3,1,20,2,9,0,0,0,0,
Sitakunda,1982,7,17,37,92,0,0,0,0,0,0,0,83,0,2,13,0,45,91,18,8,9,0,5,9,24,22,126,17,15,15,6,40
Sitakunda,1982,8,8,114,55,2,0,0,16,36,86,0,35,4,10,0,0,0,0,19,15,15,0,4,27,118,36,4,2,0,6,72,2
Sitakunda,1982,9,0,0,9,73,0,0,0,0,51,0,0,0,0,18,100,49,0,0,0,0,0,0,0,0,7,8,0,7,58,25,
Sitakunda,1982,10,0,0,120,2,0,0,13,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0
Sitakunda,1982,11,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sitakunda,1982,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Srimangal,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Srimangal,1982,2,5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,8,30,0,0,0,0,0,0,0,0,0,,,
Srimangal,1982,3,0,0,0,0,0,4,3,11,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,3,0,0,0,0
Srimangal,1982,4,0,0,6,80,1,3,0,0,0,3,18,0,9,3,8,12,3,13,0,6,20,8,56,8,12,6,0,0,2,43,
Srimangal,1982,5,0,23,24,0,46,0,0,0,0,0,56,36,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,11
Srimangal,1982,6,0,0,25,0,19,0,3,5,4,5,34,16,20,12,0,0,20,5,0,66,6,28,36,0,10,2,27,8,15,0,
Srimangal,1982,7,2,5,61,0,0,5,21,0,0,38,24,18,10,20,0,0,0,0,40,7,15,5,0,0,0,0,13,0,0,5,2
Srimangal,1982,8,57,47,121,69,25,7,1,0,1,1,0,19,0,0,0,0,0,19,1,0,3,9,13,0,5,4,4,18,0,1,0
Srimangal,1982,9,1,0,23,22,21,13,0,0,0,0,21,0,0,10,34,0,48,3,0,0,11,0,0,0,0,10,2,8,0,0,
Srimangal,1982,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0
Srimangal,1982,11,0,0,0,0,0,0,0,0,0,0,3,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Srimangal,1982,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sylhet,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sylhet,1982,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,,,
Sylhet,1982,3,0,0,1,0,0,2,23,0,0,0,0,0,0,0,0,0,0,3,0,30,0,0,0,0,0,0,0,0,0,0,21
Sylhet,1982,4,0,25,145,0,33,74,1,11,12,0,35,0,27,35,16,6,16,26,1,16,25,13,11,11,13,1,72,6,73,28,
Sylhet,1982,5,50,1,49,8,40,15,0,23,10,7,16,132,0,0,7,0,0,0,0,0,0,0,0,0,0,0,27,8,78,8,30
