Year,Station,Month,Rainfall,StationIndex
1998,Khepupara,11,59,16
1998,Khepupara,12,0,16
1998,Khulna,1,59,17
1998,Khulna,2,91,17
1998,Khulna,3,213,17
1998,Khulna,4,105,17
1998,Khulna,5,161,17
1998,Khulna,6,175,17
1998,Khulna,7,343,17
1998,Khulna,8,258,17
1998,Khulna,9,300,17
1998,Khulna,10,157,17
1998,Khulna,11,132,17
1998,Khulna,12,0,17
1998,Kutubdia,1,15,18
1998,Kutubdia,2,31,18
1998,Kutubdia,3,41,18
1998,Kutubdia,4,167,18
1998,Kutubdia,5,387,18
1998,Kutubdia,6,220,18
1998,Kutubdia,7,1805,18
1998,Kutubdia,8,1417,18
1998,Kutubdia,9,310,18
1998,Kutubdia,10,117,18
1998,Kutubdia,11,77,18
1998,Kutubdia,12,0,18
1998,M.court,1,19,19
1998,M.court,2,24,19
1998,M.court,3,203,19
1998,M.court,4,204,19
1998,M.court,5,285,19
1998,M.court,6,183,19
1998,M.court,7,892,19
1998,M.court,8,897,19
1998,M.court,9,313,19
1998,M.court,10,189,19
1998,M.court,11,170,19
1998,M.court,12,0,19
1998,Madaripur,1,35,20
1998,Madaripur,2,40,20
1998,Madaripur,3,152,20
1998,Madaripur,4,232,20
1998,Madaripur,5,221,20
1998,Madaripur,6,146,20
1998,Madaripur,7,607,20
1998,Madaripur,8,285,20
1998,Madaripur,9,273,20
1998,Madaripur,10,101,20
1998,Madaripur,11,108,20
1998,Madaripur,12,0,20
1998,Mongla,1,29,21
1998,Mongla,2,65,21
1998,Mongla,3,149,21
1998,Mongla,4,97,21
1998,Mongla,5,234,21
1998,Mongla,6,229,21
1998,Mongla,7,294,21
1998,Mongla,8,443,21
1998,Mongla,9,553,21
1998,Mongla,10,110,21
1998,Mongla,11,207,21
1998,Mongla,12,0,21
1998,Mymensingh,1,9,22
1998,Mymensingh,2,11,22
1998,Mymensingh,3,68,22
1998,Mymensingh,4,161,22
1998,Mymensingh,5,299,22
1998,Mymensingh,6,176,22
1998,Mymensingh,7,755,22
1998,Mymensingh,8,517,22
1998,Mymensingh,9,270,22
1998,Mymensingh,10,50,22
1998,Mymensingh,11,31,22
1998,Mymensingh,12,0,22
1998,Patuakhali,1,22,23
1998,Patuakhali,2,84,23
1998,Patuakhali,3,93,23
1998,Patuakhali,4,124,23
1998,Patuakhali,5,234,23
1998,Patuakhali,6,280,23
1998,Patuakhali,7,804,23
1998,Patuakhali,8,618,23
1998,Patuakhali,9,362,23
1998,Patuakhali,10,134,23
1998,Patuakhali,11,97,23
1998,Patuakhali,12,0,23
1998,Rajshahi,1,16,24
1998,Rajshahi,2,5,24
1998,Rajshahi,3,52,24
1998,Rajshahi,4,33,24
1998,Rajshahi,5,129,24
1998,Rajshahi,6,92,24
1998,Rajshahi,7,404,24
1998,Rajshahi,8,268,24
1998,Rajshahi,9,310,24
1998,Rajshahi,10,198,24
1998,Rajshahi,11,33,24
1998,Rajshahi,12,0,24
1998,Rangamati,1,21,25
1998,Rangamati,2,79,25
1998,Rangamati,3,137,25
1998,Rangamati,4,157,25
1998,Rangamati,5,658,25
1998,Rangamati,6,294,25
1998,Rangamati,7,1065,25
1998,Rangamati,8,493,25
1998,Rangamati,9,287,25
1998,Rangamati,10,102,25
1998,Rangamati,11,19,25
1998,Rangamati,12,0,25
1998,Rangpur,1,0,26
1998,Rangpur,2,12,26
1998,Rangpur,3,50,26
1998,Rangpur,4,173,26
1998,Rangpur,5,202,26
1998,Rangpur,6,333,26
1998,Rangpur,7,473,26
1998,Rangpur,8,458,26
1998,Rangpur,9,255,26
1998,Rangpur,10,409,26
1998,Rangpur,11,0,26
1998,Rangpur,12,0,26
1998,Sandwip,1,41,27
1998,Sandwip,2,30,27
1998,Sandwip,3,128,27
1998,Sandwip,4,197,27
1998,Sandwip,5,466,27
1998,Sandwip,6,381,27
1998,Sandwip,7,990,27
1998,Sandwip,8,1296,27
1998,Sandwip,9,374,27
1998,Sandwip,10,218,27
1998,Sandwip,11,133,27
1998,Sandwip,12,0,27
1998,Satkhira,1,53,28
1998,Satkhira,2,71,28
1998,Satkhira,3,164,28
1998,Satkhira,4,96,28
1998,Satkhira,5,159,28
1998,Satkhira,6,123,28
1998,Satkhira,7,320,28
1998,Satkhira,8,185,28
1998,Satkhira,9,189,28
1998,Satkhira,10,232,28
1998,Satkhira,11,135,28
1998,Satkhira,12,0,28
1998,Sitakunda,1,22,29
1998,Sitakunda,2,72,29
1998,Sitakunda,3,108,29
1998,Sitakunda,4,353,29
1998,Sitakunda,5,485,29
1998,Sitakunda,6,309,29
1998,Sitakunda,7,1146,29
1998,Sitakunda,8,1192,29
1998,Sitakunda,9,532,29
1998,Sitakunda,10,141,29
1998,Sitakunda,11,126,29
1998,Sitakunda,12,0,29
1998,Srimangal,1,12,30
1998,Srimangal,2,1,30
1998,Srimangal,3,103,30
1998,Srimangal,4,196,30
1998,Srimangal,5,229,30
1998,Srimangal,6,247,30
1998,Srimangal,7,508,30
1998,Srimangal,8,250,30
1998,Srimangal,9,204,30
1998,Srimangal,10,95,30
1998,Srimangal,11,79,30
1998,Srimangal,12,0,30
1998,Sylhet,1,7,31
1998,Sylhet,2,15,31
1998,Sylhet,3,239,31
1998,Sylhet,4,548,31
1998,Sylhet,5,366,31
1998,Sylhet,6,858,31
1998,Sylhet,7,1245,31
1998,Sylhet,8,665,31
1998,Sylhet,9,313,31
1998,Sylhet,10,90,31
1998,Sylhet,11,42,31
1998,Sylhet,12,0,31
1998,Tangail,1,15,32
1998,Tangail,2,3,32
1998,Tangail,3,48,32
1998,Tangail,4,152,32
1998,Tangail,5,416,32
1998,Tangail,6,132,32
1998,Tangail,7,459,32
1998,Tangail,8,444,32
1998,Tangail,9,239,32
1998,Tangail,10,38,32
1998,Tangail,11,62,32
1998,Tangail,12,0,32
1998,Teknaf,1,2,33
1998,Teknaf,2,0,33
1998,Teknaf,3,13,33
1998,Teknaf,4,88,33
1998,Teknaf,5,429,33
1998,Teknaf,6,424,33
1998,Teknaf,7,1275,33
1998,Teknaf,8,1474,33
1998,Teknaf,9,320,33
1998,Teknaf,10,159,33
1998,Teknaf,11,79,33
1998,Teknaf,12,0,33
1999,Ambagan_ctg,1,0,1
1999,Ambagan_ctg,2,0,1
1999,Ambagan_ctg,3,1,1
1999,Ambagan_ctg,4,0,1
1999,Ambagan_ctg,5,403,1
1999,Ambagan_ctg,6,896,1
1999,Ambagan_ctg,7,609,1
1999,Ambagan_ctg,8,834,1
1999,Ambagan_ctg,9,244,1
1999,Ambagan_ctg,10,198,1
1999,Ambagan_ctg,11,11,1
1999,Ambagan_ctg,12,81,1
1999,Barisal,1,0,2
1999,Barisal,2,0,2
1999,Barisal,3,0,2
1999,Barisal,4,20,2
1999,Barisal,5,212,2
1999,Barisal,6,260,2
1999,Barisal,7,527,2
1999,Barisal,8,404,2
1999,Barisal,9,301,2
1999,Barisal,10,228,2
1999,Barisal,11,1,2
1999,Barisal,12,2,2
1999,Bhola,1,0,3
1999,Bhola,2,0,3
1999,Bhola,3,0,3
1999,Bhola,4,72,3
1999,Bhola,5,319,3
1999,Bhola,6,359,3
1999,Bhola,7,590,3
1999,Bhola,8,432,3
1999,Bhola,9,398,3
1999,Bhola,10,436,3
1999,Bhola,11,0,3
1999,Bhola,12,8,3
1999,Chandpur,1,0,5
1999,Chandpur,2,0,5
1999,Chandpur,3,1,5
1999,Chandpur,4,21,5
1999,Chandpur,5,357,5
1999,Chandpur,6,289,5
1999,Chandpur,7,947,5
1999,Chandpur,8,323,5
1999,Chandpur,9,394,5
1999,Chandpur,10,284,5
1999,Chandpur,11,4,5
1999,Chandpur,12,1,5
1999,Chittagong,1,0,6
1999,Chittagong,2,0,6
1999,Chittagong,3,0,6
1999,Chittagong,4,0,6
1999,Chittagong,5,463,6
1999,Chittagong,6,879,6
1999,Chittagong,7,491,6
1999,Chittagong,8,848,6
1999,Chittagong,9,203,6
1999,Chittagong,10,201,6
1999,Chittagong,11,2,6
1999,Chittagong,12,107,6
1999,Comilla,1,0,7
1999,Comilla,2,0,7
1999,Comilla,3,2,7
1999,Comilla,4,7,7
1999,Comilla,5,229,7
1999,Comilla,6,350,7
1999,Comilla,7,892,7
1999,Comilla,8,371,7
1999,Comilla,9,365,7
1999,Comilla,10,292,7
1999,Comilla,11,43,7
1999,Comilla,12,0,7
1999,CoxsBazar,1,0,8
1999,CoxsBazar,2,0,8
1999,CoxsBazar,3,0,8
1999,CoxsBazar,4,8,8
1999,CoxsBazar,5,578,8
1999,CoxsBazar,6,853,8
1999,CoxsBazar,7,919,8
1999,CoxsBazar,8,1134,8
1999,CoxsBazar,9,391,8
1999,CoxsBazar,10,277,8
1999,CoxsBazar,11,1,8
1999,CoxsBazar,12,124,8
1999,Dhaka,1,0,9
1999,Dhaka,2,0,9
1999,Dhaka,3,0,9
1999,Dhaka,4,21,9
1999,Dhaka,5,428,9
1999,Dhaka,6,348,9
1999,Dhaka,7,553,9
1999,Dhaka,8,282,9
1999,Dhaka,9,361,9
1999,Dhaka,10,368,9
1999,Dhaka,11,13,9
1999,Dhaka,12,0,9
1999,Dinajpur,1,0,10
1999,Dinajpur,2,0,10
1999,Dinajpur,3,0,10
1999,Dinajpur,4,68,10
1999,Dinajpur,5,367,10
1999,Dinajpur,6,283,10
1999,Dinajpur,7,403,10
1999,Dinajpur,8,587,10
1999,Dinajpur,9,589,10
1999,Dinajpur,10,234,10
1999,Dinajpur,11,5,10
1999,Dinajpur,12,0,10
1999,Faridpur,1,0,11
1999,Faridpur,2,0,11
1999,Faridpur,3,0,11
1999,Faridpur,4,59,11
1999,Faridpur,5,208,11
1999,Faridpur,6,335,11
1999,Faridpur,7,421,11
1999,Faridpur,8,452,11
1999,Faridpur,9,204,11
1999,Faridpur,10,422,11
1999,Faridpur,11,4,11
1999,Faridpur,12,0,11
1999,Feni,1,0,12
1999,Feni,2,0,12
1999,Feni,3,41,12
1999,Feni,4,4,12
1999,Feni,5,409,12
1999,Feni,6,837,12
1999,Feni,7,972,12
1999,Feni,8,571,12
1999,Feni,9,250,12
1999,Feni,10,232,12
1999,Feni,11,57,12
1999,Feni,12,32,12
1999,Hatiya,1,0,13
1999,Hatiya,2,2,13
1999,Hatiya,3,0,13
1999,Hatiya,4,11,13
1999,Hatiya,5,322,13
1999,Hatiya,6,771,13
1999,Hatiya,7,949,13
1999,Hatiya,8,736,13
1999,Hatiya,9,515,13
1999,Hatiya,10,305,13
1999,Hatiya,11,1,13
1999,Hatiya,12,34,13
1999,Ishurdi,1,0,14
1999,Ishurdi,2,0,14
1999,Ishurdi,3,0,14
1999,Ishurdi,4,2,14
1999,Ishurdi,5,203,14
1999,Ishurdi,6,386,14
1999,Ishurdi,7,407,14
1999,Ishurdi,8,249,14
1999,Ishurdi,9,297,14
1999,Ishurdi,10,205,14
1999,Ishurdi,11,3,14
1999,Ishurdi,12,0,14
1999,Khepupara,1,0,16
1999,Khepupara,2,0,16
1999,Khepupara,3,1,16
1999,Khepupara,4,27,16
1999,Khepupara,5,458,16
1999,Khepupara,6,734,16
1999,Khepupara,7,768,16
1999,Khepupara,8,535,16
1999,Khepupara,9,520,16
1999,Khepupara,10,260,16
1999,Khepupara,11,5,16
1999,Khepupara,12,6,16
1999,Khulna,1,0,17
1999,Khulna,2,0,17
1999,Khulna,3,0,17
1999,Khulna,4,14,17
1999,Khulna,5,172,17
1999,Khulna,6,185,17
1999,Khulna,7,420,17
1999,Khulna,8,371,17
1999,Khulna,9,374,17
1999,Khulna,10,160,17
1999,Khulna,11,14,17
1999,Khulna,12,0,17
1999,Kutubdia,1,0,18
1999,Kutubdia,2,0,18
1999,Kutubdia,3,0,18
1999,Kutubdia,4,0,18
1999,Kutubdia,5,410,18
1999,Kutubdia,6,648,18
1999,Kutubdia,7,602,18
1999,Kutubdia,8,821,18
1999,Kutubdia,9,314,18
1999,Kutubdia,10,262,18
1999,Kutubdia,11,34,18
1999,Kutubdia,12,66,18
1999,M.court,1,0,19
1999,M.court,2,0,19
1999,M.court,3,0,19
1999,M.court,4,20,19
1999,M.court,5,427,19
1999,M.court,6,645,19
1999,M.court,7,690,19
1999,M.court,8,648,19
1999,M.court,9,631,19
1999,M.court,10,233,19
1999,M.court,11,0,19
1999,M.court,12,8,19
1999,Madaripur,1,0,20
1999,Madaripur,2,0,20
1999,Madaripur,3,0,20
1999,Madaripur,4,9,20
1999,Madaripur,5,236,20
1999,Madaripur,6,314,20
1999,Madaripur,7,592,20
1999,Madaripur,8,357,20
1999,Madaripur,9,191,20
1999,Madaripur,10,384,20
1999,Madaripur,11,16,20
1999,Madaripur,12,0,20
1999,Mongla,1,1,21
1999,Mongla,2,0,21
1999,Mongla,3,0,21
1999,Mongla,4,25,21
1999,Mongla,5,202,21
1999,Mongla,6,262,21
1999,Mongla,7,435,21
1999,Mongla,8,442,21
1999,Mongla,9,479,21
1999,Mongla,10,321,21
1999,Mongla,11,12,21
1999,Mongla,12,0,21
1999,Mymensingh,1,0,22
1999,Mymensingh,2,0,22
1999,Mymensingh,3,1,22
1999,Mymensingh,4,108,22
1999,Mymensingh,5,415,22
1999,Mymensingh,6,211,22
1999,Mymensingh,7,401,22
1999,Mymensingh,8,349,22
1999,Mymensingh,9,175,22
1999,Mymensingh,10,513,22
1999,Mymensingh,11,1,22
1999,Mymensingh,12,0,22
1999,Patuakhali,1,0,23
1999,Patuakhali,2,0,23
1999,Patuakhali,3,0,23
1999,Patuakhali,4,8,23
1999,Patuakhali,5,332,23
1999,Patuakhali,6,479,23
1999,Patuakhali,7,749,23
1999,Patuakhali,8,588,23
1999,Patuakhali,9,417,23
1999,Patuakhali,10,231,23
1999,Patuakhali,11,5,23
1999,Patuakhali,12,8,23
1999,Rajshahi,1,0,24
1999,Rajshahi,2,0,24
1999,Rajshahi,3,0,24
1999,Rajshahi,4,9,24
1999,Rajshahi,5,144,24
1999,Rajshahi,6,348,24
1999,Rajshahi,7,349,24
1999,Rajshahi,8,354,24
1999,Rajshahi,9,502,24
1999,Rajshahi,10,155,24
1999,Rajshahi,11,1,24
1999,Rajshahi,12,0,24
1999,Rangamati,1,0,25
1999,Rangamati,2,0,25
1999,Rangamati,3,3,25
1999,Rangamati,4,0,25
1999,Rangamati,5,379,25
1999,Rangamati,6,1117,25
1999,Rangamati,7,590,25
1999,Rangamati,8,474,25
1999,Rangamati,9,201,25
1999,Rangamati,10,149,25
1999,Rangamati,11,3,25
1999,Rangamati,12,115,25
1999,Rangpur,1,0,26
1999,Rangpur,2,0,26
1999,Rangpur,3,7,26
1999,Rangpur,4,228,26
1999,Rangpur,5,336,26
1999,Rangpur,6,447,26
1999,Rangpur,7,436,26
1999,Rangpur,8,829,26
1999,Rangpur,9,337,26
1999,Rangpur,10,303,26
1999,Rangpur,11,8,26
1999,Rangpur,12,0,26
1999,Sandwip,1,0,27
1999,Sandwip,2,0,27
1999,Sandwip,3,0,27
1999,Sandwip,4,14,27
1999,Sandwip,5,582,27
1999,Sandwip,6,768,27
1999,Sandwip,7,964,27
1999,Sandwip,8,956,27
1999,Sandwip,9,410,27
1999,Sandwip,10,363,27
1999,Sandwip,11,0,27
1999,Sandwip,12,42,27
1999,Satkhira,1,0,28
1999,Satkhira,2,0,28
1999,Satkhira,3,0,28
1999,Satkhira,4,28,28
1999,Satkhira,5,272,28
1999,Satkhira,6,217,28
1999,Satkhira,7,291,28
1999,Satkhira,8,332,28
1999,Satkhira,9,361,28
1999,Satkhira,10,111,28
1999,Satkhira,11,4,28
1999,Satkhira,12,0,28
1999,Sitakunda,1,0,29
1999,Sitakunda,2,0,29
1999,Sitakunda,3,0,29
1999,Sitakunda,4,4,29
1999,Sitakunda,5,389,29
1999,Sitakunda,6,902,29
1999,Sitakunda,7,879,29
1999,Sitakunda,8,581,29
1999,Sitakunda,9,243,29
1999,Sitakunda,10,221,29
1999,Sitakunda,11,0,29
1999,Sitakunda,12,44,29
1999,Srimangal,1,0,30
1999,Srimangal,2,0,30
1999,Srimangal,3,26,30
1999,Srimangal,4,9,30
1999,Srimangal,5,433,30
1999,Srimangal,6,275,30
1999,Srimangal,7,457,30
1999,Srimangal,8,259,30
1999,Srimangal,9,307,30
1999,Srimangal,10,349,30
1999,Srimangal,11,0,30
1999,Srimangal,12,1,30
1999,Sylhet,1,0,31
1999,Sylhet,2,0,31
1999,Sylhet,3,49,31
1999,Sylhet,4,207,31
1999,Sylhet,5,731,31
1999,Sylhet,6,472,31
1999,Sylhet,7,775,31
1999,Sylhet,8,503,31
1999,Sylhet,9,253,31
1999,Sylhet,10,344,31
1999,Sylhet,11,0,31
1999,Sylhet,12,0,31
1999,Tangail,1,0,32
1999,Tangail,2,0,32
1999,Tangail,3,0,32
1999,Tangail,4,6,32
1999,Tangail,5,206,32
1999,Tangail,6,201,32
1999,Tangail,7,358,32
1999,Tangail,8,156,32
1999,Tangail,9,246,32
1999,Tangail,10,193,32
1999,Tangail,11,35,32
1999,Tangail,12,0,32
1999,Teknaf,1,0,33
1999,Teknaf,2,0,33
1999,Teknaf,3,0,33
1999,Teknaf,4,0,33
1999,Teknaf,5,629,33
1999,Teknaf,6,982,33
1999,Teknaf,7,771,33
1999,Teknaf,8,1395,33
1999,Teknaf,9,513,33
1999,Teknaf,10,392,33
1999,Teknaf,11,2,33
1999,Teknaf,12,36,33
2000,Ambagan_ctg,1,34,1
2000,Ambagan_ctg,2,10,1
2000,Ambagan_ctg,3,46,1
2000,Ambagan_ctg,4,119,1
2000,Ambagan_ctg,5,464,1
2000,Ambagan_ctg,6,622,1
2000,Ambagan_ctg,7,708,1
2000,Ambagan_ctg,8,564,1
2000,Ambagan_ctg,9,165,1
2000,Ambagan_ctg,10,488,1
2000,Ambagan_ctg,11,15,1
2000,Ambagan_ctg,12,0,1
2000,Barisal,1,19,2
2000,Barisal,2,16,2
2000,Barisal,3,50,2
2000,Barisal,4,135,2
2000,Barisal,5,246,2
2000,Barisal,6,286,2
2000,Barisal,7,389,2
2000,Barisal,8,203,2
2000,Barisal,9,245,2
2000,Barisal,10,171,2
2000,Barisal,11,10,2
2000,Barisal,12,0,2
2000,Bhola,1,42,3
2000,Bhola,2,8,3
2000,Bhola,3,61,3
2000,Bhola,4,126,3
2000,Bhola,5,279,3
2000,Bhola,6,416,3
2000,Bhola,7,432,3
2000,Bhola,8,233,3
2000,Bhola,9,206,3
2000,Bhola,10,139,3
2000,Bhola,11,89,3
2000,Bhola,12,0,3
2000,Bogra,1,18,4
2000,Bogra,2,37,4
2000,Bogra,3,76,4
2000,Bogra,4,158,4
2000,Bogra,5,272,4
2000,Bogra,6,250,4
2000,Bogra,7,190,4
2000,Bogra,8,289,4
2000,Bogra,9,466,4
2000,Bogra,10,84,4
2000,Bogra,11,0,4
2000,Bogra,12,0,4
2000,Chandpur,1,25,5
2000,Chandpur,2,15,5
2000,Chandpur,3,58,5
2000,Chandpur,4,160,5
2000,Chandpur,5,470,5
2000,Chandpur,6,288,5
2000,Chandpur,7,293,5
2000,Chandpur,8,214,5
2000,Chandpur,9,73,5
2000,Chandpur,10,188,5
2000,Chandpur,11,1,5
2000,Chandpur,12,0,5
2000,Chittagong,1,17,6
2000,Chittagong,2,0,6
2000,Chittagong,3,16,6
2000,Chittagong,4,108,6
2000,Chittagong,5,748,6
2000,Chittagong,6,643,6
2000,Chittagong,7,713,6
2000,Chittagong,8,689,6
2000,Chittagong,9,138,6
2000,Chittagong,10,416,6
2000,Chittagong,11,15,6
2000,Chittagong,12,0,6
2000,Comilla,1,45,7
2000,Comilla,2,52,7
2000,Comilla,3,121,7
2000,Comilla,4,212,7
2000,Comilla,5,554,7
2000,Comilla,6,295,7
2000,Comilla,7,182,7
2000,Comilla,8,319,7
2000,Comilla,9,106,7
2000,Comilla,10,155,7
2000,Comilla,11,3,7
2000,Comilla,12,0,7
2000,CoxsBazar,1,1,8
2000,CoxsBazar,2,2,8
2000,CoxsBazar,3,96,8
2000,CoxsBazar,4,65,8
2000,CoxsBazar,5,589,8
2000,CoxsBazar,6,841,8
2000,CoxsBazar,7,1300,8
2000,CoxsBazar,8,870,8
2000,CoxsBazar,9,503,8
2000,CoxsBazar,10,424,8
2000,CoxsBazar,11,16,8
2000,CoxsBazar,12,0,8
2000,Dhaka,1,13,9
2000,Dhaka,2,44,9
2000,Dhaka,3,172,9
2000,Dhaka,4,189,9
2000,Dhaka,5,608,9
2000,Dhaka,6,165,9
2000,Dhaka,7,197,9
2000,Dhaka,8,359,9
2000,Dhaka,9,216,9
2000,Dhaka,10,278,9
2000,Dhaka,11,0,9
2000,Dhaka,12,0,9
2000,Dinajpur,1,0,10
2000,Dinajpur,2,30,10
2000,Dinajpur,3,1,10
2000,Dinajpur,4,147,10
2000,Dinajpur,5,325,10
2000,Dinajpur,6,399,10
2000,Dinajpur,7,197,10
2000,Dinajpur,8,195,10
2000,Dinajpur,9,196,10
2000,Dinajpur,10,25,10
2000,Dinajpur,11,0,10
2000,Dinajpur,12,0,10
2000,Faridpur,1,17,11
2000,Faridpur,2,57,11
2000,Faridpur,3,31,11
2000,Faridpur,4,169,11
2000,Faridpur,5,398,11
2000,Faridpur,6,128,11
2000,Faridpur,7,153,11
2000,Faridpur,8,345,11
2000,Faridpur,9,399,11
2000,Faridpur,10,255,11
2000,Faridpur,11,0,11
2000,Faridpur,12,0,11
2000,Feni,1,34,12
2000,Feni,2,10,12
2000,Feni,3,195,12
2000,Feni,4,178,12
2000,Feni,5,520,12
2000,Feni,6,594,12
2000,Feni,7,718,12
2000,Feni,8,756,12
2000,Feni,9,376,12
2000,Feni,10,210,12
2000,Feni,11,60,12
2000,Feni,12,0,12
2000,Hatiya,1,40,13
2000,Hatiya,2,6,13
2000,Hatiya,3,11,13
2000,Hatiya,4,105,13
2000,Hatiya,5,686,13
2000,Hatiya,6,715,13
2000,Hatiya,7,694,13
2000,Hatiya,8,415,13
2000,Hatiya,9,422,13
2000,Hatiya,10,369,13
2000,Hatiya,11,15,13
2000,Hatiya,12,0,13
2000,Ishurdi,1,8,14
2000,Ishurdi,2,61,14
2000,Ishurdi,3,20,14
2000,Ishurdi,4,206,14
2000,Ishurdi,5,233,14
2000,Ishurdi,6,212,14
2000,Ishurdi,7,241,14
2000,Ishurdi,8,147,14
2000,Ishurdi,9,551,14
2000,Ishurdi,10,129,14
2000,Ishurdi,11,0,14
2000,Ishurdi,12,0,14
2000,Jessore,1,1,15
2000,Jessore,2,19,15
2000,Jessore,3,7,15
2000,Jessore,4,74,15
2000,Jessore,5,164,15
2000,Jessore,6,209,15
2000,Jessore,7,486,15
2000,Jessore,8,239,15
2000,Jessore,9,467,15
2000,Jessore,10,145,15
2000,Jessore,11,0,15
2000,Jessore,12,0,15
2000,Khepupara,1,26,16
2000,Khepupara,2,13,16
2000,Khepupara,3,2,16
2000,Khepupara,4,109,16
2000,Khepupara,5,526,16
2000,Khepupara,6,419,16
2000,Khepupara,7,797,16
2000,Khepupara,8,411,16
2000,Khepupara,9,360,16
2000,Khepupara,10,259,16
2000,Khepupara,11,19,16
2000,Khepupara,12,0,16
2000,Khulna,1,4,17
2000,Khulna,2,16,17
2000,Khulna,3,18,17
2000,Khulna,4,100,17
2000,Khulna,5,145,17
2000,Khulna,6,217,17
2000,Khulna,7,410,17
2000,Khulna,8,294,17
2000,Khulna,9,336,17
2000,Khulna,10,216,17
2000,Khulna,11,0,17
2000,Khulna,12,0,17
2000,Kutubdia,1,10,18
2000,Kutubdia,2,3,18
2000,Kutubdia,3,43,18
2000,Kutubdia,4,84,18
2000,Kutubdia,5,446,18
2000,Kutubdia,6,691,18
2000,Kutubdia,7,792,18
2000,Kutubdia,8,659,18
2000,Kutubdia,9,85,18
2000,Kutubdia,10,321,18
2000,Kutubdia,11,4,18
2000,Kutubdia,12,0,18
2000,M.court,1,40,19
2000,M.court,2,13,19
2000,M.court,3,35,19
2000,M.court,4,142,19
2000,M.court,5,542,19
2000,M.court,6,568,19
2000,M.court,7,629,19
2000,M.court,8,393,19
2000,M.court,9,248,19
2000,M.court,10,155,19
2000,M.court,11,43,19
2000,M.court,12,0,19
2000,Madaripur,1,16,20
2000,Madaripur,2,46,20
2000,Madaripur,3,5,20
2000,Madaripur,4,212,20
2000,Madaripur,5,341,20
2000,Madaripur,6,182,20
2000,Madaripur,7,259,20
2000,Madaripur,8,321,20
2000,Madaripur,9,214,20
2000,Madaripur,10,321,20
2000,Madaripur,11,0,20
2000,Madaripur,12,0,20
2000,Mongla,1,28,21
2000,Mongla,2,9,21
2000,Mongla,3,15,21
2000,Mongla,4,134,21
2000,Mongla,5,283,21
2000,Mongla,6,309,21
2000,Mongla,7,356,21
2000,Mongla,8,209,21
2000,Mongla,9,327,21
2000,Mongla,10,124,21
2000,Mongla,11,5,21
2000,Mongla,12,0,21
2000,Mymensingh,1,18,22
2000,Mymensingh,2,20,22
2000,Mymensingh,3,74,22
2000,Mymensingh,4,318,22
2000,Mymensingh,5,462,22
2000,Mymensingh,6,463,22
2000,Mymensingh,7,150,22
2000,Mymensingh,8,257,22
2000,Mymensingh,9,385,22
2000,Mymensingh,10,170,22
2000,Mymensingh,11,0,22
2000,Mymensingh,12,0,22
2000,Patuakhali,1,26,23
2000,Patuakhali,2,8,23
2000,Patuakhali,3,15,23
2000,Patuakhali,4,133,23
2000,Patuakhali,5,212,23
2000,Patuakhali,6,282,23
2000,Patuakhali,7,497,23
2000,Patuakhali,8,300,23
2000,Patuakhali,9,330,23
2000,Patuakhali,10,232,23
2000,Patuakhali,11,95,23
2000,Patuakhali,12,0,23
2000,Rajshahi,1,4,24
2000,Rajshahi,2,47,24
2000,Rajshahi,3,27,24
2000,Rajshahi,4,136,24
2000,Rajshahi,5,198,24
2000,Rajshahi,6,244,24
2000,Rajshahi,7,115,24
2000,Rajshahi,8,190,24
2000,Rajshahi,9,644,24
2000,Rajshahi,10,85,24
2000,Rajshahi,11,0,24
2000,Rajshahi,12,0,24
2000,Rangamati,1,41,25
2000,Rangamati,2,1,25
2000,Rangamati,3,112,25
2000,Rangamati,4,210,25
2000,Rangamati,5,698,25
2000,Rangamati,6,565,25
2000,Rangamati,7,207,25
2000,Rangamati,8,534,25
2000,Rangamati,9,164,25
2000,Rangamati,10,357,25
2000,Rangamati,11,45,25
2000,Rangamati,12,0,25
2000,Rangpur,1,1,26
2000,Rangpur,2,15,26
2000,Rangpur,3,3,26
2000,Rangpur,4,283,26
2000,Rangpur,5,416,26
2000,Rangpur,6,438,26
2000,Rangpur,7,166,26
2000,Rangpur,8,232,26
2000,Rangpur,9,172,26
2000,Rangpur,10,19,26
2000,Rangpur,11,0,26
2000,Rangpur,12,0,26
2000,Sandwip,1,106,27
2000,Sandwip,2,2,27
2000,Sandwip,3,95,27
2000,Sandwip,4,57,27
2000,Sandwip,5,804,27
2000,Sandwip,6,626,27
2000,Sandwip,7,1315,27
2000,Sandwip,8,489,27
2000,Sandwip,9,346,27
2000,Sandwip,10,384,27
2000,Sandwip,11,28,27
2000,Sandwip,12,0,27
2000,Satkhira,1,20,28
2000,Satkhira,2,32,28
2000,Satkhira,3,10,28
2000,Satkhira,4,180,28
2000,Satkhira,5,194,28
2000,Satkhira,6,218,28
2000,Satkhira,7,403,28
2000,Satkhira,8,317,28
2000,Satkhira,9,486,28
2000,Satkhira,10,142,28
2000,Satkhira,11,0,28
2000,Satkhira,12,0,28
2000,Sitakunda,1,46,29
2000,Sitakunda,2,1,29
2000,Sitakunda,3,56,29
2000,Sitakunda,4,90,29
2000,Sitakunda,5,902,29
2000,Sitakunda,6,494,29
2000,Sitakunda,7,713,29
2000,Sitakunda,8,671,29
2000,Sitakunda,9,231,29
2000,Sitakunda,10,226,29
2000,Sitakunda,11,26,29
2000,Sitakunda,12,0,29
2000,Srimangal,1,49,30
